date,cellvalue,n_cells,pct_cells
2018-02-15,27,28,0.08383233532934131
2018-02-15,NA,10,0.029940119760479042
2018-03-15,3,1,0.0029940119760479044
2018-03-15,13,35,0.10479041916167664
2018-03-15,15,147,0.44011976047904194
2018-03-15,21,38,0.11377245508982035
2018-03-15,27,86,0.25748502994011974
2018-03-15,NA,27,0.08083832335329341
2018-04-15,13,23,0.0688622754491018
2018-04-15,15,127,0.38023952095808383
2018-04-15,21,42,0.12574850299401197
2018-04-15,27,73,0.218562874251497
2018-04-15,NA,69,0.20658682634730538
2018-05-15,3,11,0.03293413173652695
2018-05-15,13,31,0.09281437125748503
2018-05-15,15,113,0.3383233532934132
2018-05-15,18,1,0.0029940119760479044
2018-05-15,21,34,0.10179640718562874
2018-05-15,27,19,0.05688622754491018
2018-05-15,NA,125,0.37425149700598803
2018-06-15,13,34,0.10179640718562874
2018-06-15,15,151,0.45209580838323354
2018-06-15,18,1,0.0029940119760479044
2018-06-15,21,42,0.12574850299401197
2018-06-15,27,62,0.18562874251497005
2018-06-15,NA,44,0.1317365269461078
2018-07-15,13,38,0.11377245508982035
2018-07-15,15,79,0.23652694610778444
2018-07-15,17,2,0.005988023952095809
2018-07-15,21,34,0.10179640718562874
2018-07-15,27,113,0.3383233532934132
2018-07-15,NA,68,0.20359281437125748
2018-08-15,3,10,0.029940119760479042
2018-08-15,13,18,0.05389221556886228
2018-08-15,15,120,0.3592814371257485
2018-08-15,21,99,0.2964071856287425
2018-08-15,27,57,0.17065868263473055
2018-08-15,NA,30,0.08982035928143713
2018-09-15,3,8,0.023952095808383235
2018-09-15,13,2,0.005988023952095809
2018-09-15,15,140,0.41916167664670656
2018-09-15,21,113,0.3383233532934132
2018-09-15,27,50,0.1497005988023952
2018-09-15,NA,21,0.06287425149700598
2018-10-15,3,2,0.005988023952095809
2018-10-15,15,126,0.3772455089820359
2018-10-15,21,123,0.36826347305389223
2018-10-15,27,70,0.20958083832335328
2018-10-15,NA,13,0.038922155688622756
2018-11-15,3,8,0.023952095808383235
2018-11-15,13,1,0.0029940119760479044
2018-11-15,15,125,0.37425149700598803
2018-11-15,21,157,0.47005988023952094
2018-11-15,27,40,0.11976047904191617
2018-11-15,NA,3,0.008982035928143712
2018-12-15,13,1,0.0029940119760479044
2018-12-15,15,185,0.5538922155688623
2018-12-15,21,95,0.2844311377245509
2018-12-15,27,33,0.09880239520958084
2018-12-15,NA,20,0.059880239520958084
2019-01-15,13,9,0.02694610778443114
2019-01-15,15,179,0.5359281437125748
2019-01-15,21,95,0.2844311377245509
2019-01-15,27,46,0.1377245508982036
2019-01-15,NA,5,0.014970059880239521
2019-02-15,3,4,0.011976047904191617
2019-02-15,13,15,0.04491017964071856
2019-02-15,15,178,0.5329341317365269
2019-02-15,21,84,0.25149700598802394
2019-02-15,27,47,0.1407185628742515
2019-02-15,NA,6,0.017964071856287425
2019-03-15,13,48,0.1437125748502994
2019-03-15,15,125,0.37425149700598803
2019-03-15,17,3,0.008982035928143712
2019-03-15,21,61,0.18263473053892215
2019-03-15,27,76,0.2275449101796407
2019-03-15,NA,21,0.06287425149700598
2019-04-15,13,32,0.09580838323353294
2019-04-15,15,106,0.31736526946107785
2019-04-15,21,85,0.25449101796407186
2019-04-15,27,71,0.2125748502994012
2019-04-15,NA,40,0.11976047904191617
2019-05-15,13,17,0.05089820359281437
2019-05-15,15,100,0.2994011976047904
2019-05-15,18,1,0.0029940119760479044
2019-05-15,21,123,0.36826347305389223
2019-05-15,27,76,0.2275449101796407
2019-05-15,NA,17,0.05089820359281437
2019-06-15,3,1,0.0029940119760479044
2019-06-15,13,47,0.1407185628742515
2019-06-15,15,97,0.2904191616766467
2019-06-15,21,62,0.18562874251497005
2019-06-15,27,79,0.23652694610778444
2019-06-15,NA,48,0.1437125748502994
2019-07-15,3,8,0.023952095808383235
2019-07-15,13,10,0.029940119760479042
2019-07-15,15,164,0.49101796407185627
2019-07-15,21,55,0.16467065868263472
2019-07-15,27,72,0.2155688622754491
2019-07-15,NA,25,0.0748502994011976
2019-08-15,3,20,0.059880239520958084
2019-08-15,13,12,0.03592814371257485
2019-08-15,15,142,0.4251497005988024
2019-08-15,21,62,0.18562874251497005
2019-08-15,27,80,0.23952095808383234
2019-08-15,NA,18,0.05389221556886228
2019-09-15,3,2,0.005988023952095809
2019-09-15,13,5,0.014970059880239521
2019-09-15,15,156,0.46706586826347307
2019-09-15,21,68,0.20359281437125748
2019-09-15,27,64,0.19161676646706588
2019-09-15,NA,39,0.11676646706586827
2019-10-15,3,11,0.03293413173652695
2019-10-15,13,4,0.011976047904191617
2019-10-15,15,186,0.5568862275449101
2019-10-15,21,58,0.17365269461077845
2019-10-15,27,66,0.19760479041916168
2019-10-15,NA,9,0.02694610778443114
2019-11-15,3,10,0.029940119760479042
2019-11-15,13,14,0.041916167664670656
2019-11-15,15,150,0.4491017964071856
2019-11-15,21,76,0.2275449101796407
2019-11-15,27,76,0.2275449101796407
2019-11-15,NA,8,0.023952095808383235
2019-12-15,3,17,0.05089820359281437
2019-12-15,13,5,0.014970059880239521
2019-12-15,15,164,0.49101796407185627
2019-12-15,21,82,0.24550898203592814
2019-12-15,27,58,0.17365269461077845
2019-12-15,NA,8,0.023952095808383235
2020-01-15,3,3,0.008982035928143712
2020-01-15,13,2,0.005988023952095809
2020-01-15,15,147,0.44011976047904194
2020-01-15,21,146,0.437125748502994
2020-01-15,27,33,0.09880239520958084
2020-01-15,NA,3,0.008982035928143712
2020-02-15,3,1,0.0029940119760479044
2020-02-15,13,19,0.05688622754491018
2020-02-15,15,121,0.36227544910179643
2020-02-15,21,132,0.39520958083832336
2020-02-15,27,34,0.10179640718562874
2020-02-15,NA,27,0.08083832335329341
